,AAA,ACAd,ACAv,ACB,AHN,AId,AIp,AIv,AM,AN,AOB,AON,APN,APr,ARH,AUDd,AUDp,AUDpo,AUDv,BLA,BMA,BST,CA1,CA2,CA3,CEA,CENT,CLA,CM,COAa,COAp,COPY,CP,CS,CU,CUL,DEC,DG,DMH,DP,DR,ECT,ENTl,ENTm,EPd,EPv,FL,FOTU,FRP,FS,GPe,GR,GRN,GU,HATA,IA,IC,IGL,ILA,IO,IRN,LA,LGd,LGv,LHA,LP,LRN,LSc,LSr,LSv,MA,MARN,MD,MDRNd,MDRNv,MEA,MG,MOB,MOp,MOs,MPN,MPO,MRN,MS,MV,NDB,NLL,NLOT,NTS,ORBl,ORBm,ORBvl,OT,PA,PAA,PAG,PAR,PARN,PB,PERI,PFL,PG,PGRNd,PGRNl,PH,PIR,PL,PMv,PO,POST,PRE,PRNc,PRNr,PRP,PSTN,PSV,PT,PVT,ProS,RE,RSPagl,RSPd,RSPv,RT,SBPV,SCH,SCm,SCs,SF,SI,SIM,SMT,SNc,SNr,SOC,SPIV,SPVC,SPVI,SPVO,SSp-bfd,SSp-ll,SSp-m,SSp-n,SSp-tr,SSp-ul,SSp-un,SSs,SUB,TEa,TMv,TR,TRN,TRS,TT,TU,VCO,VII,VISC,VISa,VISal,VISam,VISl,VISli,VISp,VISpl,VISpm,VISpor,VISrl,VM,VPL,VPM,VTA,ZI
AAA,1.0,0.4398113338838117,0.4199151136514618,0.4785618717841691,0.5231609639880297,0.4382287573883503,0.5543981803581672,0.44016466787335834,0.32286690511793176,0.16594271941032548,0.42550774855654044,0.6868657991327058,0.38590526343650583,0.6823074961272693,0.31057525398325786,0.3715292298355611,0.4053736413645988,0.5089754386361912,0.4903997404563187,0.6228917252151847,0.6794443292830668,0.6928583101524977,0.6341731571244146,0.5413524745118187,0.7058348483640403,0.6361018155731566,0.6700531422352785,0.4116645778890242,0.33127499112491,0.7002678683310869,0.48540013323735587,0.03741119892999568,0.43878615187566616,0.4754816793800004,0.24879710304687963,0.13238511199600386,0.052014036957910854,0.7671324524755603,0.13645442675018613,0.4511335638959049,0.5960588114836057,0.6749010401433347,0.4252933906778048,0.7261030051210284,0.48095003463935,0.6420536636428499,0.035985962181447326,0.005128912087056922,0.43445957226156845,0.6120105587469697,0.5573467536608983,0.10948757711087072,0.45405256134278754,0.4593929724632413,0.38364939173368506,0.7785569422641773,0.6627842923750044,0.3156799797521587,0.7023698645381233,0.4967008979485804,0.4855184375809515,0.5759364339080632,0.2655102983320672,0.146079303860185,0.657684324223936,0.27678715587373115,0.11418049707494682,0.42489765240889027,0.5302877339491985,0.46948672710536066,0.47694064773397027,0.2850657778064241,0.22128040866708526,0.13472213460676952,0.09581555843311076,0.5017033189082439,0.2925342235596923,0.5579999095811594,0.3401119130545643,0.3574003924216438,0.18387202883067025,0.5332795276902005,0.5561509190238273,0.6586350046659992,0.3100561340030469,0.7619640756492758,0.11695263650545261,0.608560724381687,0.5675745977906178,0.4694654043409335,0.38206475866563844,0.48720090163009816,0.46962300813690944,0.5531700995184252,0.5677055216371067,0.5025928417788883,0.7448791869693424,0.44670148575062585,0.5143162872943253,0.5866154665885848,0.1658426103420016,0.6086397616755607,0.12651534943077009,0.21276406241026946,0.4465941312480249,0.6189535480939437,0.48457140316121555,0.35691749572637216,0.22430340782694144,0.6571855076688584,0.7554859691078116,0.4724229011751166,0.2953245210607502,0.25260625827987204,0.593328978203518,0.6576383462579914,0.3548068518106135,0.4964036345419175,0.6588625219770873,0.35655145711039443,0.40472464510661954,0.4401867606189273,0.3015985919252645,0.4412697347762321,0.44545543017858863,0.5520523161612358,0.6233548910217038,0.6361671481233042,0.644746765923552,0.516997320380472,0.2072517383009843,0.18142589763187364,0.43058602034055976,0.6663421475380708,0.1678899152847717,0.24202554613879443,0.48622679102569355,0.30477686278422833,0.44249203394146386,0.40047954207506836,0.32780106456648406,0.35130104414001345,0.37946768658125546,0.43026456929868595,0.3252287896513492,0.3612567217653404,0.3871717493978912,0.6542197534566351,0.6713444785772336,0.6573890623399252,0.536631903265306,0.7319413063382658,0.634144805300956,0.5450792744431829,0.6982390587247028,0.007661320702717244,0.1894783642709553,0.4578907756342181,0.3993625564886107,0.37548560153655247,0.32049586990179907,0.3476167105283081,0.5579743354002854,0.4206332193414248,0.4832830143844208,0.44596835145689945,0.5384705616056091,0.35712348690918544,0.24062971527632052,0.35228570330875997,0.4328651968727393,0.6794808026679643,0.3012837179828432
ACAd,0.4398113338838117,1.0,0.7911121951626242,0.8783008732163488,0.2626858828387359,0.8935413654456607,0.7402986851986357,0.9088156519387252,0.6871578466306572,0.08804300599143738,0.26547422333201864,0.5846000262104599,0.2609244500038575,0.39837640895318016,0.1795424496966074,0.7409823140371204,0.8319574605141001,0.8268213970509987,0.7937476890635329,0.652473624146268,0.5733506961180902,0.5148332506458018,0.6480472587875157,0.6230830923427811,0.5683016500190776,0.6347440726228448,0.32026407942872914,0.8578146215833777,0.6470063110065633,0.34548942383588666,0.8301752538233268,0.03967471320723704,0.8795192685992915,0.22732153988413306,0.16519523834315727,0.07113641237666803,0.032143824415973125,0.5160346615205558,0.065975644287492,0.7387979930252645,0.4451701473676906,0.5828376568090775,0.7549198132325465,0.5549996913089925,0.8443779124986429,0.6242824065061636,0.02818004586648542,0.003166073047269858,0.8352639553210843,0.6765174625934199,0.6908185892869477,0.11672294150874088,0.2590941669047886,0.8672847649658408,0.6931308324256733,0.4426994818864175,0.38087472427105973,0.39989423471514457,0.5789595270259248,0.340759018652443,0.239717655300632,0.6998788491522887,0.49233057959970866,0.2842877863457192,0.38814096486123967,0.5972516706027392,0.100222531649424,0.8646522676006956,0.767706438498841,0.4008534668971734,0.3481086915954805,0.1397802446119585,0.4497676278361089,0.07172571880946965,0.04816797753844317,0.25508993533194163,0.20859695420729052,0.28850380446740514,0.7026048727880794,0.752899182132042,0.09635645651008522,0.2796217379972905,0.27514967303557664,0.5947968190290841,0.1676940958708513,0.5118707688355896,0.07106509999579086,0.5058092005025989,0.2739630902123437,0.8910440950773572,0.7874149713776777,0.8576797856640762,0.889101150099807,0.7361468768339212,0.6596538221601388,0.26399081714161565,0.5208246111495369,0.2051374444059345,0.24209291227700286,0.6351780373034579,0.17447747942992356,0.3296166722841073,0.10725373326459281,0.14796455346343582,0.21575390168946199,0.6722883741204404,0.8562824815471486,0.1856050284855576,0.42425562305740894,0.3638707429244883,0.4376623977071285,0.29544308976824485,0.15922074081525822,0.14495103954977842,0.6230143690936556,0.40934656943887004,0.7552624931036699,0.6921831359009676,0.5690238221464156,0.7094729599279512,0.86763054745646,0.8471141234221928,0.5971992033950598,0.7087637847460001,0.22040152764088408,0.3363783575489352,0.3114071585273973,0.47653821745288455,0.6356256152725651,0.8111996402816006,0.16163800892817135,0.36012737604559275,0.45968721942654417,0.32256056096710933,0.08581364188554817,0.17069613033498846,0.42466103306147795,0.17864120043489268,0.25814794417141135,0.8249777860346825,0.681926473720008,0.738554277975612,0.7886225426984523,0.8636071350965339,0.647994436765005,0.7796389417738867,0.8194423569299127,0.5980729952682564,0.5939714382119288,0.5309591087525061,0.7673099841342569,0.4929706671698134,0.4562422521743475,0.7321857379612993,0.3574402303145758,0.004735515080299058,0.10605443059359725,0.8550126162770785,0.8316700572616516,0.7157983196131662,0.6387532631265664,0.7084111456194282,0.7097373853678743,0.8406658343516211,0.8017157071651017,0.8930893759360741,0.7243208920573284,0.7291455807276586,0.5010114935514905,0.5486425018729052,0.6510800419654925,0.44100121063812125,0.665193859356305
ACAv,0.4199151136514618,0.7911121951626242,1.0,0.7492615061847075,0.2513679457196751,0.802835963138641,0.6897438848019252,0.8355841812496859,0.6906387818486633,0.09276788705944608,0.2874897642920257,0.5406298123522835,0.2385185967798287,0.3665225640972737,0.1881938264302892,0.8418330149795926,0.8599718456675424,0.7302785344538243,0.763333427884558,0.5820304681575115,0.5142117924355619,0.4980818623052541,0.5816650250472459,0.6258065613825177,0.5603272495271954,0.574731960113729,0.3114499645881556,0.7794879054285524,0.5979464346180704,0.33545308875234986,0.7766108553868268,0.03236351199037009,0.8572632508112669,0.2301935915888081,0.176046826157964,0.07762435964761662,0.033374424276986024,0.48102022580300074,0.0694217147906466,0.6867897653953029,0.39068802568945626,0.520499667059734,0.9092804744284902,0.5410032989032757,0.7603221961276763,0.5653101553406044,0.025874674411956,0.0033887773768187827,0.7768162754714372,0.599856071828441,0.6172953515605653,0.10455911837952833,0.2479224230582402,0.8156445880359543,0.7892790812516343,0.42364069399498216,0.3548445342490563,0.444419717148831,0.5331674651692994,0.3354147861562454,0.23683150538276704,0.6097975544941528,0.5693156437373823,0.3256903212693684,0.35249402210598807,0.6237445385412862,0.08331508288521654,0.7975837455650169,0.6551932710196109,0.33532523854471125,0.33444453995026413,0.14588663591004436,0.5077514945953818,0.07585699809872867,0.05135303646810548,0.24594866886872271,0.23515966839393154,0.2920809284660865,0.7854175752051712,0.8062173050900726,0.10239840526684427,0.28496876997125536,0.2668351257968237,0.5830594072980158,0.17352489546668312,0.4750422852067916,0.06819961858460534,0.47218134082722096,0.2698016505899528,0.8069519759748855,0.8022089362840169,0.7893145684030806,0.7808930490308177,0.7194494580661801,0.6631704728287503,0.25400110149803123,0.503795031568071,0.20535619156968057,0.23914400119763835,0.6055448273670192,0.19691264410134077,0.3115907372808909,0.10610749987514222,0.14088051087174258,0.2139262640413603,0.62256606409197,0.7330308513089786,0.18718269969407408,0.4953087765862875,0.34644789839421275,0.4165486464625307,0.2753661362273336,0.15447132956974446,0.14581826313305798,0.5493619201100091,0.3812766151413531,0.6470971454088564,0.6532780049326485,0.5474100429615083,0.6201664520504889,0.8042715152629645,0.9004436733703717,0.6900003164453111,0.7534444379900904,0.22530569611938972,0.305064658838894,0.30294092035533926,0.42521637662358913,0.5735878865284013,0.7073753889982743,0.181008338141023,0.4156193024989922,0.37900196532754377,0.3005633966685171,0.0872776700119065,0.15482048380166605,0.3816443640063058,0.1930865772538856,0.2421162003559553,0.888766741626481,0.7298374913969106,0.815452417899542,0.8536787407021919,0.8320817665309264,0.7561646346337334,0.8027889608079849,0.8624914059035736,0.5525976708193427,0.5644353259403402,0.4758905193626908,0.679305173304162,0.45097696982950014,0.4301019796958407,0.6707015405444987,0.3388121841823824,0.005089789674676151,0.11026720336129316,0.7787486117800869,0.7435619987508068,0.6027305352748925,0.6885169437894681,0.7058657814864013,0.6915497012049738,0.8526820044697765,0.7877581702311148,0.7948179135785721,0.7199529131565611,0.80117295314156,0.556430649173331,0.672257131457495,0.7757231075192594,0.4188771749992087,0.6686244179505636
ACB,0.4785618717841691,0.8783008732163488,0.7492615061847075,1.0,0.28375707351925994,0.8852722003299095,0.8285023152052378,0.8723642699506935,0.6343014136046258,0.09335951593826863,0.2860936696733031,0.6442175537730662,0.27981181291177787,0.4376381288044403,0.19225509950969927,0.6994030551842758,0.7921014734205102,0.8876245149520493,0.8278736636642803,0.7140366630576076,0.6314460389756681,0.5643574555219304,0.7077577440430443,0.6423954197930561,0.6147637641646324,0.6973400298860998,0.3449674133684249,0.8360868790172541,0.6311310089959141,0.3801737206842801,0.8972034430402912,0.039243780488111044,0.8541450266856684,0.2455599723925909,0.17292292104885365,0.07705302247507606,0.034378523729465094,0.5662186557449456,0.07083650523587792,0.779114597737744,0.4891737774844333,0.636915925421405,0.7319075031014862,0.5999364276014786,0.9272610014702933,0.6870327885843507,0.028623189140557278,0.003300523590598879,0.768182002977221,0.7470299292188181,0.7509807960505723,0.12027970852490545,0.27875099711265144,0.9003575913970481,0.6480465547381261,0.4853128899902515,0.4161701776217861,0.3781258492199281,0.6180268786087934,0.3706774127188766,0.2566602034468097,0.7826804434596483,0.449190533058275,0.25775424012824805,0.4246210577757912,0.5561875968676853,0.1021169492983057,0.85868206491609,0.8583619613457815,0.4318065068330579,0.3672238452853775,0.1509700788280368,0.4103122175119177,0.07757044962250717,0.051563212057111854,0.2762885497296673,0.21431821953373642,0.31331917919261565,0.6396439216424609,0.6864306771922047,0.10295702710797813,0.3013801694273152,0.2997439842407422,0.6341080954984929,0.17947170695804535,0.562602659509479,0.07470343801948773,0.5445023329869048,0.29803843795899243,0.9080840287696035,0.7593826592557998,0.8422243140526976,0.9377123747426024,0.7944891974576899,0.6769668884189622,0.28609804266931166,0.5609612274871523,0.2229155803797247,0.2632176486259492,0.6926042497180188,0.16910858357664527,0.3577310474790284,0.1137030141347766,0.15401559206062473,0.23291428914835857,0.7374131173100934,0.9205466614946648,0.20036960072609175,0.38569879611215463,0.39794711285850315,0.4783456546004178,0.3166416800865165,0.17039281533174097,0.156538715686268,0.678881945493853,0.4534944749327034,0.6970333019790141,0.7701585378032575,0.6153236998125377,0.7160709058374283,0.817859310779627,0.7941484902353604,0.5430763016682265,0.714645724325973,0.23597225277261383,0.3624376908468589,0.3399714935092359,0.5271744841127196,0.6985860786417384,0.9030980659082515,0.16975311666792567,0.32668593964881065,0.49349912892711256,0.3503763071583021,0.09160647064398046,0.1760822325901165,0.45535080365983166,0.18748393815460807,0.2817884263252514,0.756631375698576,0.6373909653064277,0.6727475521592964,0.7144524057990117,0.8142613653722808,0.6041381520094404,0.7141931657358562,0.749196129049811,0.6509396544538667,0.6609367864814677,0.5894173961438306,0.8419384788490939,0.5416355046546649,0.5036238590323276,0.7999394378279829,0.3915417675936578,0.004933589661848798,0.11249541649173854,0.8722178386541549,0.7807638176041045,0.7088245198276506,0.6041185632881682,0.6725489385610987,0.7732926776037665,0.8096696904030113,0.8002063055303834,0.8837376388020625,0.7843888604342598,0.6759843019240027,0.45581399986994536,0.5241863359654115,0.628143747308194,0.4857994191864234,0.6084365384742761
AHN,0.5231609639880297,0.2626858828387359,0.2513679457196751,0.28375707351925994,1.0,0.2566714947895171,0.3295115236755126,0.2610762112917234,0.19067387049401255,0.21504024939887054,0.4018231058249263,0.4316060005150278,0.49138665555755884,0.4957895427556885,0.37312680573082,0.22792366266802083,0.24143638286955454,0.30764437180855403,0.30432280444316,0.39003277334072656,0.41968585764266286,0.4651910952994714,0.39257049743725664,0.3072847980550845,0.4341170059602484,0.4001539308578616,0.6625386927850815,0.2398390510804958,0.18815573299970254,0.6376522752559284,0.28359667907673536,0.041399592649242985,0.2598101691619917,0.586797537338634,0.293646621436614,0.17278000500959823,0.05104560914359428,0.4829081107254865,0.1953170146258313,0.27357885442135665,0.4339369573919422,0.41698337861954904,0.2525180383337145,0.4509715484824975,0.28359686591452177,0.3921825269295911,0.05559206808289483,0.006241480584758176,0.26034654701849363,0.36908381244906363,0.35753606518517145,0.06874688877523451,0.49219609276684667,0.2722363424977245,0.2340374854722103,0.520269494116654,0.6222706742085421,0.23921073135459014,0.4408800148522698,0.4902566532830037,0.4847585699014372,0.34768764761813675,0.16069382845063818,0.09141433905290428,0.571676579320608,0.163995244085034,0.09035017503798394,0.24878759147641713,0.3166409028175358,0.36936445235580034,0.5219836499430203,0.37693130549362763,0.1311712338503407,0.16760583428676654,0.14383892202325096,0.8291683005566923,0.28488354798926,0.6451038573151631,0.20138344716816653,0.210207710715789,0.2474799102307112,0.5661503530930243,0.7114553469747791,0.41961191169858136,0.4895816311490144,0.4617500284793714,0.21215092448299086,0.43861212024671997,0.7078475325640236,0.2813315171515872,0.22695908415784097,0.29687625806574497,0.27936533208221254,0.3239932468256606,0.35003323288184635,0.7350420759674737,0.47616209697386036,0.5817505545231093,0.7052922673625699,0.3692341910364563,0.12907434354293723,0.7327137273851925,0.15424565231195386,0.15772618550356865,0.7269018552855572,0.3804058653662884,0.2904850223964374,0.5471004499785387,0.13791112418276955,0.6219989156265142,0.5539097018151103,0.42232423223205484,0.5405531914352862,0.3300451512264171,0.3353977458335363,0.5152881700186814,0.20976055137933805,0.28903259053142694,0.4316720577546625,0.21946227878354246,0.23812155620699235,0.2616104350366252,0.18085493540063577,0.2790732243394004,0.5406244507484901,0.5086534733539043,0.699068462989236,0.4606841169512393,0.3960316626699671,0.31043692944285084,0.18176843226661377,0.11143188333894088,0.28929322473567554,0.7142037112973986,0.2053189452686275,0.3169240119499103,0.31826535099978304,0.2837791664729262,0.33371779628371867,0.23689011906355945,0.19266633906126243,0.2091458482685151,0.23055203611690986,0.2635423920310137,0.19265800652711795,0.21190155411558814,0.2288109431801594,0.4219212010568416,0.40145626767225173,0.4102140918902864,0.3271482081298742,0.4936737078959045,0.36883818763793674,0.3378079047601642,0.6344935546515308,0.009274082303321097,0.1977768834205393,0.26547786367364573,0.23033962787438728,0.24108963865254818,0.18411843769878042,0.2035630095782619,0.3330001199107626,0.2444002724633447,0.2973473289486424,0.2655117898077653,0.32568306264140406,0.2100128029103928,0.14286888021047572,0.2136712500415866,0.25892770351929095,0.5332355084711535,0.18127924033541826
AId,0.4382287573883503,0.8935413654456607,0.802835963138641,0.8852722003299095,0.2566714947895171,1.0,0.7593839379665318,0.9364500832689889,0.7048169065958241,0.08901219020146757,0.270886501977791,0.5785631387464029,0.2525615625425516,0.39471323738551506,0.18097777351366823,0.7573744270097367,0.8743977515787114,0.8225051932497631,0.7987298724825075,0.6370451080214771,0.564545930506989,0.5127632672269594,0.6369908075376383,0.6298011932133095,0.570113484895425,0.6242502554404883,0.31537035893570076,0.9300250281477438,0.6820008632683764,0.34643636655460786,0.8722856781937058,0.03659651355073451,0.9271237462993326,0.22717576157754707,0.16147224737987587,0.0730312907072702,0.03252819904030224,0.5147576626432968,0.06657292615617329,0.7834339595414967,0.43528406391210894,0.5744520872862956,0.7862709793494937,0.551729510565519,0.8894297591046649,0.6168655810993393,0.02666104676441807,0.0032619657427494114,0.786035620519445,0.6681984356677128,0.6721998549473595,0.12152727900694993,0.2595949406993071,0.9192090183515107,0.6965498225989665,0.4399342337967568,0.373238993299736,0.3889304301057464,0.5628473309472027,0.3375898523791245,0.240650311393754,0.6966336736581115,0.49670099735222306,0.2866998313072942,0.3784909011192114,0.6187886453986065,0.09659656193760721,0.9420082206211493,0.7673288802223583,0.39201705765011907,0.3319954210659155,0.14060456506398486,0.4605948234513688,0.07217448131524914,0.04852538555370932,0.2501980341981834,0.21080147195031942,0.288440375832148,0.7109143135796498,0.7657421540083938,0.09792102515500002,0.2804409980211296,0.27149328203243805,0.5830171002673846,0.16615779154152643,0.5100127120737199,0.06770683621376615,0.5014252331696196,0.2722537343015944,0.8830068762827646,0.8444008334447826,0.8104387922174865,0.9066802274593838,0.7512110702566642,0.6547841045045221,0.25810254916640285,0.5124071722805609,0.2060550378799788,0.2406142627772035,0.6429111620061918,0.1764231666638465,0.3221548885778571,0.10482501300234187,0.15155061482376717,0.2127453953878691,0.6664697611308394,0.8465748485279707,0.1833764289022252,0.42829220074221575,0.35899942913231414,0.43350749005027545,0.2870530488423013,0.1539689058468389,0.14270423692875708,0.6213823758484247,0.4092529740567724,0.7393477555660011,0.7431467096152011,0.5684672033864479,0.7330836708198006,0.9116932526612137,0.8428480215123176,0.6036723786662507,0.7345099916856749,0.221155089856357,0.323851421808366,0.3082979074630358,0.47529935940915397,0.62861230155823,0.8087278693969934,0.17110768122283723,0.3641379093942132,0.45312103819270144,0.3161414078584018,0.08719945593197272,0.16229886529510665,0.4176939500540762,0.18045156198553144,0.26068993316649447,0.8299455512981405,0.7161507309367718,0.7458426297892962,0.7768437870733874,0.8422697998686044,0.6727802402750391,0.7951958068199276,0.8294690380063138,0.5866695102085124,0.600880970349743,0.5302674558066326,0.7632542399185213,0.48722312340161605,0.4749009584986888,0.7222751876976543,0.3551498061006271,0.004883296083063978,0.10932479516992033,0.9205138485016966,0.8457784272419828,0.6991756473664882,0.6750763701657059,0.7481456776742031,0.7341899000816334,0.8951660464038929,0.7759801633457599,0.9139272737508796,0.7432837987927109,0.7532186036739625,0.5109696862142323,0.5673541710342003,0.6653927168572185,0.4373237272322505,0.6730741046661256
AIp,0.5543981803581672,0.7402986851986357,0.6897438848019252,0.8285023152052378,0.3295115236755126,0.7593839379665318,1.0,0.7588044239626569,0.5508783908781992,0.10798924483295592,0.3379182040089154,0.7454003218876937,0.31088783153370525,0.5049106988093178,0.22308994309343713,0.6322727257281248,0.6981223783842289,0.8455109581305931,0.8197775647745252,0.7953189671791536,0.7111437263872751,0.6636065874196657,0.7916296269641749,0.6775501079574024,0.7126019441614437,0.7953274092671736,0.399967377793397,0.7149236535176413,0.5541144920377294,0.44904300919493234,0.8476814809126036,0.03716683808098027,0.7545293577866959,0.288833578462792,0.1969406307753182,0.09145557820096423,0.038838160023439344,0.6578871034838929,0.08360821456399273,0.737531997807216,0.5425843597882097,0.7157534116458781,0.6874360102161298,0.698044210743422,0.8442860158469562,0.7741231629559967,0.02979056610157942,0.0036998831698806848,0.688561806081204,0.8344581719107815,0.809956278975096,0.11794020534462035,0.3172319385310061,0.8072370265387405,0.5923734759758202,0.5677795330128785,0.4806813393831818,0.373657306081481,0.6858493804310059,0.4245459462628816,0.29387464379328876,0.8455977632916171,0.4046175214359626,0.22882960193611857,0.485181045115724,0.48050047537305973,0.10038188218219105,0.7450326324305775,0.8605114915005985,0.4524183839935221,0.40828020548540195,0.1785147459857212,0.3616149886694124,0.09112922212743745,0.0607672043420022,0.3220631282882905,0.24080588514133547,0.37038130338119907,0.5612088308004952,0.5964473515277346,0.12053924165536445,0.35413418931500584,0.35178838508968235,0.7214432899379051,0.21002918918695823,0.6562203871755953,0.08331878310748854,0.600487259295505,0.3514346160775855,0.8065692000701405,0.6680264382252403,0.7841803464867854,0.8194891266022667,0.8814820925756037,0.7231439421291923,0.33229130702049076,0.6465504070825517,0.2634454991617714,0.31036238519439713,0.7836047519843535,0.17273437191492846,0.4142395313100722,0.12378513429375972,0.164326484652271,0.2731896973295274,0.8480951256522292,0.8322485390717645,0.23484593467099807,0.34653719425322477,0.464379470685611,0.5590154706623339,0.3545693047621511,0.19564970989633695,0.18085562770165245,0.7201906130157864,0.5240009427526405,0.5827597948282275,0.8011716852951852,0.7050315592069254,0.625803374597147,0.7004236775151274,0.7186439231286814,0.4834603251706435,0.7092183460052169,0.276212663839165,0.4017678605129806,0.39949589636745575,0.5973747335030409,0.7862345654638834,0.8870480546161187,0.19177235457459774,0.2909809084557687,0.5002480768577718,0.4043068097459106,0.10574502191831003,0.18657408315978263,0.48310854917885654,0.21332501775828963,0.3189197705949763,0.6662735969010504,0.5598113266591378,0.5890631762569223,0.6284165147267721,0.7289369862472894,0.5414664922376475,0.6146201539618771,0.6513122349725721,0.7394645177856052,0.7829620158210544,0.6671420603594684,0.8860533648612522,0.6235923942142726,0.5725553108555578,0.8725650827703076,0.45713370380237023,0.0055337906710754056,0.1289020093880487,0.772389122840049,0.6676222097309823,0.6307960581281358,0.539325591179197,0.5837868827205738,0.8546873271060076,0.7175477693223543,0.7755641587181551,0.7606494409851072,0.8657877937396107,0.5976742601309748,0.3991067832205161,0.5117977983256313,0.6172012838925924,0.5672199962219845,0.5176684106777963
AIv,0.44016466787335834,0.9088156519387252,0.8355841812496859,0.8723642699506935,0.2610762112917234,0.9364500832689889,0.7588044239626569,1.0,0.7054478813539649,0.09033685808800397,0.27681480800416214,0.5817054332903489,0.25517859009201915,0.3955179591361866,0.1833977995244561,0.778455280934823,0.8835253417290274,0.8273284115412213,0.8178837681329536,0.6418039747965981,0.56393979368126,0.518802825679332,0.6406776970571967,0.6386560597468716,0.5773081209980753,0.6292219787557235,0.31923342322851583,0.8885661356794722,0.6596925485603139,0.3483730680206647,0.865114140979995,0.03668578601461196,0.9473758955982392,0.23012634059772913,0.16709093335342454,0.07426265272221685,0.03263478812686523,0.5171410278563873,0.06783888253586544,0.7637674293574501,0.43350785106640066,0.5759294078736188,0.8042409117997823,0.5601900202525792,0.871675749210988,0.6176184052705658,0.027259763049126397,0.0033053293704623783,0.8214703431083827,0.6693983202811739,0.680194272894784,0.11734290516207885,0.2608533972034546,0.9221318798936554,0.7132113516733516,0.442922960936254,0.3767773338037652,0.40580595023066496,0.5700189559427649,0.3406406870316488,0.24165170783963327,0.6892609179784535,0.5053091173553957,0.29163692231712457,0.3808477912758831,0.6135142249108193,0.09503734774199067,0.915146434175722,0.7561114658967143,0.3865362919650911,0.34129930344618536,0.14271415669198886,0.4651296061288033,0.07324215851196976,0.04960028147226393,0.25426957970330916,0.2161937513705988,0.292833523519148,0.7244860725776213,0.7757555971786699,0.09955603194757345,0.28455981358560883,0.2749351497690075,0.5955463617503899,0.1704900321363231,0.5126776267987975,0.06957185670434865,0.5015607420025063,0.27587754899462513,0.9035870960588747,0.8343229087419142,0.847768414590123,0.9123948179185338,0.7602691481578262,0.6742980258139053,0.26206534838532036,0.5199623657084964,0.20854562288330522,0.24383751638043252,0.6463769318085607,0.18178591464331037,0.3265852927380229,0.10622775662673148,0.15009692930879873,0.2165786278070312,0.6733072787836031,0.8526153517523718,0.18671362912269443,0.43860949255929726,0.36258510294723645,0.43784394763392326,0.28917841858582227,0.15733899425351644,0.144826577759459,0.6122518907728979,0.4080562742744075,0.7257770041020405,0.7173557755536423,0.5748423172295003,0.7099876264928594,0.9040816051000191,0.8829316499947948,0.6181661816846031,0.7527379926106637,0.22527072858254293,0.32493186684734926,0.3118172723705709,0.4735130633486152,0.627894775269003,0.8091197665647116,0.17417974141274412,0.37242244903853594,0.44395421689683273,0.3189993073259735,0.08818633396470112,0.16429217764272866,0.41322493123783366,0.1837882821670343,0.2584478224019311,0.8593767619153547,0.716035480024948,0.7635153318034341,0.8094641696710435,0.8904493001968629,0.6813966756410244,0.8006568974323315,0.8461124831475457,0.5925431969749376,0.6013638636498312,0.5257140515841553,0.7690444876650471,0.48866079775401133,0.4672621767299013,0.7333054413758038,0.3570574192472789,0.0049469696797419995,0.11027057727979171,0.8896130406111025,0.8339867214826276,0.6982709920986078,0.6736840367305156,0.72988129937735,0.7384878668111357,0.8909199884485752,0.8149313354637092,0.9108113036630128,0.7541298543513241,0.7674037665625048,0.5165842368533857,0.5873513714485428,0.6895518805359423,0.4402864261668727,0.6716891636209923
