Unnamed: 0,1,2,3,4,5,6,7,8,9,10,Classification
SSs,0.017115029015023,0.060692952033608,0.1173595902959447,0.1624585651836766,0.1750700876841665,0.1542099477644372,0.1233159782877302,0.0817107359845935,0.0483029833067752,0.0279498606767615,Intermediate-preferring
GU,0.0261648339190568,0.0743679854891735,0.1385217095567396,0.1748441219816347,0.1798662283187847,0.1591883006461852,0.1093866908513774,0.0682122208366398,0.037796168234894,0.0163700260741412,Intermediate-preferring
VISC,0.0230613557567105,0.0826757447876629,0.1269786486359286,0.172881728189762,0.1911582448268829,0.1565191472004769,0.1180364902812858,0.0654973879484806,0.0351881775253753,0.0175078047785639,Intermediate-preferring
AUDd,0.0223256924546322,0.0605897803247373,0.1222540592168099,0.1607569245463228,0.1541905444126074,0.1704871060171919,0.1124641833810888,0.0790353390639923,0.0521131805157593,0.0398758357211079,Distal-preferring
AUDp,0.0225145042194092,0.0690598628691983,0.1215387658227847,0.1665677742616033,0.1726331751054852,0.1651832805907172,0.1177478902953586,0.0725540611814345,0.0442378691983122,0.0287117616033755,Intermediate-preferring
AUDpo,0.0265755504935459,0.0900531511009871,0.134092634776006,0.192255125284738,0.1819286256643887,0.1491268033409263,0.1023538344722855,0.0595292331055429,0.0328018223234624,0.0177676537585421,Intermediate-preferring
AUDv,0.0272340823095249,0.0918858317372822,0.1348624281776988,0.1858270659130191,0.1667211659737469,0.1563974400896902,0.0968374830662867,0.066753865557995,0.0312981734946512,0.0263932358574298,Intermediate-preferring
VISal,0.0145769987479878,0.0531210874619924,0.1121445179753174,0.2120372026471114,0.1987122160615274,0.1781434448220354,0.0841531032015739,0.0809336433553926,0.0268288320515113,0.0098372384188875,Intermediate-preferring
VISam,0.0113589425857083,0.050392399834779,0.110026848409748,0.1262391573729863,0.1910883932259396,0.1820012391573729,0.1170487401900041,0.087360594795539,0.0591181330028913,0.0316501445683601,Distal-preferring
VISl,0.0278343516632722,0.0646450931583314,0.0948178320887078,0.1617258806668175,0.1839028437806441,0.1740212717809459,0.1439993965452214,0.0698498906238213,0.0468431771894093,0.0168213019536848,Distal-preferring
VISp,0.0253609790853092,0.0668205882087681,0.1311249199577918,0.1606345656075541,0.1832718549048963,0.157216425112059,0.120148991242706,0.0786262502367445,0.0378069787786686,0.0206892197801206,Intermediate-preferring
VISpl,0.0265312990800987,0.0743773838905093,0.1489791339466008,0.1826901503253309,0.1705182858424949,0.1398923042405205,0.09356069104779,0.0742652008077182,0.0544087951536908,0.017612743998205,Intermediate-preferring
VISpm,0.020719155193156,0.0741879427883972,0.1260526667557813,0.1819943857773025,0.1808581740409036,0.1559951878091164,0.1154257452212271,0.0613554337655393,0.0435102259056276,0.018179387782382,Intermediate-preferring
VISli,0.0230489284270117,0.1128184391427416,0.1479983825313384,0.180145572179539,0.1738778811160533,0.1508289526890416,0.1057420137484836,0.0556004852405984,0.0359886777193691,0.0062676910634856,Intermediate-preferring
VISpor,0.0278515034436418,0.0967579371745338,0.1543759449017302,0.1743658659499412,0.1689904249958004,0.1545775239375104,0.0885603897194691,0.0529480933982865,0.0367209810179741,0.0235847471862926,Intermediate-preferring
ACAd,0.0212685701021355,0.0646065459610027,0.1277448932219127,0.1856952181987,0.1866933611884865,0.1474640204271123,0.1112000928505106,0.0716051532033426,0.0396703806870937,0.0239902506963788,Intermediate-preferring
ACAv,0.025161194079329,0.0706021779847839,0.1324692115164674,0.1585337554491057,0.1621305796356764,0.1488621106893636,0.1157282325835805,0.0819064825711491,0.0494439011453481,0.0287911687192322,Intermediate-preferring
PL,0.0222580320273944,0.0752341625541343,0.1413144436611049,0.1886841015655599,0.1916943633128545,0.1539150188561005,0.0948400308859569,0.0650731303365002,0.0364252861986772,0.0181510949966987,Intermediate-preferring
ILA,0.0405671201442386,0.1234223897721685,0.1626782494673004,0.2120963776430093,0.1827569250942468,0.1053925585969513,0.0878544500901491,0.0505654810686772,0.0251598098672348,0.0064743484674643,Intermediate-preferring
ORBl,0.0270347342542224,0.071084457080145,0.1389499790445164,0.1815306576565288,0.1780395172893542,0.1506245598268256,0.1043107806241709,0.0651477901686376,0.0401697178138893,0.0207696927537233,Intermediate-preferring
ORBm,0.0210127903941529,0.0648655703471678,0.1165864936420927,0.1633105865682216,0.1745720997874482,0.1764365887310288,0.121639258679196,0.0731998359249729,0.0408695976432859,0.022056904202558,Intermediate-preferring
ORBvl,0.0193260308379264,0.0781273983115886,0.1372217958557176,0.1860182794948719,0.1753994278936719,0.1372636572943557,0.0971045838275308,0.0723365659666503,0.0411916556198981,0.0259122305169887,Intermediate-preferring
AId,0.0241372230423131,0.070333712109144,0.1289359939679067,0.1737979177950291,0.1881595389554991,0.1596504642658652,0.1143283455284984,0.0679831781060501,0.0380032496840584,0.0191812778550669,Intermediate-preferring
AIp,0.0269584965566914,0.0950309052557309,0.1585759328536465,0.1834103821080251,0.1828959069828974,0.1537472163220908,0.095949610836316,0.0573786757410279,0.0269437972674021,0.0108774740741285,Intermediate-preferring
AIv,0.0226988941396178,0.0715168240791968,0.1294624210841674,0.1752057223955861,0.1827676468594396,0.155817630349165,0.109829408407338,0.0737604719970434,0.0430163725067845,0.0206761121474072,Intermediate-preferring
RSPagl,0.0180258843161223,0.0646331761646972,0.1203989366862642,0.1710227603469352,0.188117274967499,0.1632807497526049,0.1166346508333818,0.0763723150357995,0.0423773211479131,0.0196751848186739,Intermediate-preferring
RSPd,0.0268492129025384,0.0728764350211757,0.1263617718349625,0.1656766907279652,0.1726953093785792,0.142010494632821,0.1092081080361185,0.0774045760860879,0.0477985243587353,0.0252643635298191,Intermediate-preferring
RSPv,0.0157392827685868,0.0531481973783767,0.0909592850861945,0.1313401907254793,0.1554296776480371,0.1534528946238318,0.1314356216300961,0.1005637239865578,0.0694532490814775,0.0446003149219852,Distal-preferring
VISa,0.0162016981459019,0.0574857043839889,0.1168341708542713,0.1661323860682724,0.205380350025992,0.1557788944723618,0.1092531623635418,0.0732542020447063,0.0444030497314157,0.0223098249870039,Intermediate-preferring
VISrl,0.0166941759019099,0.0580995048337655,0.1114359820796981,0.1481726008016976,0.1754774817260079,0.1625088422541852,0.1196415939636877,0.0825277057297806,0.0668710209856165,0.0237208205611883,Distal-preferring
TEa,0.034051623300668,0.1094850666735982,0.1879077746874268,0.1874918769982584,0.1806815523381248,0.1389358217878401,0.0842972628733331,0.0413038392555431,0.0207169036417041,0.0066023758155493,Intermediate-preferring
PERI,0.0604833077245425,0.1050426037156027,0.1574242212599524,0.1905294035479815,0.1734879173068864,0.1447827908925827,0.0794105321972342,0.0493784048051403,0.026470177399078,0.0067746892024025,Intermediate-preferring
ECT,0.0379555339438636,0.1134883972228976,0.1667071885890267,0.2072291109490234,0.2015560418186239,0.1268876462166032,0.066185806521328,0.0404949077450901,0.0200178296458384,0.011913445173839,Intermediate-preferring
MOB,0.0744653344660732,0.1890813725852325,0.2394267351235548,0.1977616075056329,0.1268053041775939,0.0907915635504007,0.0411110700698112,0.0180992132382816,0.0085694234107782,0.0072396852953126,Intermediate-preferring
AOB,0.0680507497116493,0.1707035755478662,0.2745098039215686,0.1349480968858131,0.113033448673587,0.1211072664359861,0.021914648212226,0.0369088811995386,0.0507497116493656,0.008073817762399,Intermediate-preferring
AON,0.0349780022909918,0.1111579677765714,0.1825376174282869,0.2069369797788565,0.1781530298815922,0.1296503994281493,0.0815874240697705,0.040558930232419,0.0193418333318379,0.0075877889535909,Intermediate-preferring
TT,0.0216579851958075,0.0837638921107573,0.1655454564625994,0.195048398321348,0.1781775237773888,0.1485058731732006,0.0847761445833948,0.0592800354288365,0.0317172441426432,0.0156055589531622,Intermediate-preferring
DP,0.0326619488296135,0.0967882416984213,0.1168209036472509,0.1849755035383778,0.1801850843767011,0.1741970604246053,0.115405552531301,0.0463799673380511,0.0351660315732172,0.0164398475775721,Intermediate-preferring
PIR,0.0345203404110594,0.1021542362007528,0.1657378278311548,0.1974214094130923,0.1783447860063537,0.1375402904779204,0.0838351124268587,0.0518732656736722,0.0262187628021302,0.0131325701653358,Intermediate-preferring
NLOT,0.0745865676679041,0.1312858589267634,0.1522105973675329,0.2237597030037124,0.1623354708066149,0.1211609854876814,0.0941613229834627,0.0310496118798515,0.0084373945325683,0.0010124873439082,Intermediate-preferring
COAa,0.0578619615983393,0.1738453554748313,0.2224961079398028,0.2048521017125065,0.1633367929423975,0.1046964193046186,0.0534509600415153,0.0068759730150493,0.0057083549558899,0.0012973533990659,Intermediate-preferring
COAp,0.0229208443840696,0.0800181124264182,0.1483709597429759,0.1738146063781615,0.1861483062725057,0.1566724885180153,0.1101192401405869,0.0688272203894171,0.0313301852211225,0.0151583759190978,Intermediate-preferring
PAA,0.0490006447453256,0.1173436492585429,0.1379754996776273,0.1773049645390071,0.1727917472598324,0.1231463571889104,0.084461637653127,0.0699548678272082,0.0428755641521599,0.02321083172147,Intermediate-preferring
TR,0.0235150030618493,0.0922535211267605,0.1466319657072871,0.1946111451316594,0.1876913655848131,0.1513472137170851,0.087109614206981,0.0618187385180649,0.0268218003674219,0.0162278015921616,Intermediate-preferring
CA1,0.0384421703548237,0.1052181200963475,0.1605351936106376,0.2064763427380163,0.1880396658825517,0.1318334201963573,0.0796575014438042,0.0476279351485357,0.0232804642711253,0.0113743608524784,Intermediate-preferring
CA2,0.0449280449280449,0.0913770913770914,0.1628641628641629,0.1443781443781444,0.204984204984205,0.1196911196911197,0.0739440739440739,0.0678600678600678,0.0459810459810459,0.021060021060021,Intermediate-preferring
CA3,0.0425571455119866,0.1335204765304825,0.1674018720840383,0.1871790608280597,0.1635677187765921,0.1217343675114193,0.0871585207210555,0.0439460479856023,0.0258316298085857,0.0114926789190035,Intermediate-preferring
DG,0.0410532655246252,0.1413861750535332,0.1732467880085653,0.2054670770877944,0.1844218415417559,0.1224906316916488,0.0712326017130621,0.0352315310492505,0.0145208779443254,0.0061897751605995,Intermediate-preferring
ENTl,0.0270920828675307,0.0807021784451763,0.1305556394839411,0.1524307339033749,0.1594907896989656,0.1527429474977591,0.1222467293108136,0.0749413340584745,0.0461068979061546,0.0304962181869454,Intermediate-preferring
ENTm,0.0467797361711561,0.1272863318922514,0.1773362154971733,0.1905184199830026,0.1690869452758379,0.1170786682925026,0.0751210139304585,0.0476296049957506,0.0250988434393821,0.0136163766027417,Intermediate-preferring
PAR,0.0504481349677079,0.1225121919072096,0.1919401608013707,0.1982667721101884,0.168940292605773,0.1038289178858573,0.0783247660471859,0.0484381178331356,0.0209239488598919,0.0095887702649268,Intermediate-preferring
POST,0.0618197796254985,0.1429730277834111,0.2296018387074968,0.2245656729534239,0.1640640843642263,0.1025823024403434,0.0433313053471236,0.0205164604880686,0.0076387480565132,0.0018251875887243,Intermediate-preferring
PRE,0.0548803526448362,0.1392002518891688,0.2045654911838791,0.2093828715365239,0.173772040302267,0.1101700251889168,0.0537153652392947,0.0284005037783375,0.016845088161209,0.0079345088161209,Intermediate-preferring
SUB,0.0461712215413517,0.1046875698886255,0.1753589479804982,0.2085812049917252,0.1761305184058684,0.1271190231247484,0.075077157042537,0.0449747282730241,0.0215704253701301,0.01338506955316,Intermediate-preferring
ProS,0.0537947575809491,0.1311290046256638,0.1571697789960596,0.1990234709611101,0.1648620866883672,0.1299468905259551,0.0776254925475415,0.0465136200102792,0.0183827308548912,0.0139283878704814,Intermediate-preferring
HATA,0.0182516810758885,0.0826128722382324,0.1098302913864873,0.1608496104173337,0.14878855801046,0.1418507845020813,0.143024869249653,0.0833600170775963,0.0502721741914825,0.0319137581385419,Distal-preferring
APr,0.0372921970945035,0.126404073685787,0.2291448255204433,0.2066796465478508,0.2144675752583495,0.108431930507713,0.0399880185712146,0.0292047326643702,0.0056911786730567,0.0011981428785382,Intermediate-preferring
CLA,0.0224355069594615,0.0635945542594341,0.124055827977949,0.1700461426004324,0.1927519568726586,0.1662884902384795,0.116612859013797,0.0678319069229129,0.03944583193738,0.0199494411110772,Intermediate-preferring
EPd,0.0294108204594778,0.0795771211362381,0.139194950623467,0.1793222123768797,0.1864622259891359,0.1583002658242478,0.1077872378677556,0.0638909221661465,0.0300978541433909,0.0128738554789331,Intermediate-preferring
EPv,0.0377302612095006,0.0972773401251752,0.1751663408951805,0.2014847282276057,0.1892633615668621,0.13253963553081,0.0778100258642816,0.0367430748879543,0.0246796580386582,0.0141167643981124,Intermediate-preferring
LA,0.0242547229067014,0.0915108469826544,0.161327728656327,0.2039426003768662,0.1933130405372759,0.1457216021645649,0.0966323621780934,0.0441126733342996,0.02077595786829,0.0070058462579117,Intermediate-preferring
BLA,0.0287063695803253,0.0988979817606762,0.1689903130185655,0.2112272540315146,0.1861942785822684,0.1327385933311586,0.0833534259009743,0.049016409718184,0.0253875501723233,0.0089352830215439,Intermediate-preferring
BMA,0.03448774492083,0.1034873352131685,0.1849709589569325,0.2107343407321717,0.1954305545513701,0.1257561516400356,0.0788566746198154,0.0313064854312775,0.0216663051599064,0.0086761622442339,Intermediate-preferring
PA,0.0327842339948709,0.0922302058544925,0.1599935309474851,0.1699281473095672,0.1822886583647159,0.143636069588522,0.0908670840745789,0.0673705611903056,0.0284869348242959,0.0159184899383129,Intermediate-preferring
CP,0.025758461830729,0.073565904442293,0.1291335178036651,0.1715137636329096,0.1777482225262331,0.1565247738287383,0.1151798264318795,0.0733473414399005,0.0404661278942046,0.0202872817816741,Intermediate-preferring
ACB,0.0229921680545238,0.0741982355317513,0.1395200489985274,0.1865873046900452,0.188825468809049,0.1543232078397644,0.1074123304273036,0.0613028916950102,0.0324452350235218,0.0168536690253723,Intermediate-preferring
FS,0.0247657390737301,0.0982832678867608,0.1660027501736578,0.2016699508087495,0.1950213351100778,0.1385860705121843,0.0839795296352475,0.0494322450773309,0.0250067336726159,0.0112983938418791,Intermediate-preferring
OT,0.021909088743867,0.0764451245653313,0.1362835230791216,0.1818046491687705,0.1859220930786452,0.155891249464107,0.1045616395941504,0.0691361406183013,0.0346484542466536,0.0174671319011098,Intermediate-preferring
LSc,0.0202316157959095,0.0660033087970844,0.1312345649411369,0.1698995372479439,0.1890426067566595,0.165598101038195,0.1117174575011388,0.0703958568106073,0.0396192485673867,0.0177236435130793,Intermediate-preferring
LSr,0.0273930116251377,0.0842171724164668,0.1487840404969068,0.1972978062329347,0.197915339754205,0.1516474022053977,0.0962133841390807,0.0511943596758918,0.0250474919277568,0.0131703561756121,Intermediate-preferring
LSv,0.0573192239858906,0.1143445032333921,0.1416813639035861,0.2671957671957671,0.2407407407407407,0.1325690770135214,0.0455614344503233,0.0,0.0005878894767783,0.0,Intermediate-preferring
SF,0.0395185265753027,0.1072982379812921,0.1649807845696468,0.2066927706475237,0.1853382640852729,0.1311543760423464,0.0917264882894641,0.0477666594155608,0.011909941266043,0.0083206438981944,Intermediate-preferring
AAA,0.0332794083660734,0.1555350127108851,0.197134273168477,0.1902010630922117,0.1915877051074647,0.0922116940143286,0.0774208458516293,0.0279639473076034,0.0127108851398197,0.0060087820660966,Intermediate-preferring
CEA,0.0297970066756193,0.1037153811720285,0.1716198594811311,0.207586461921722,0.1837449640917849,0.1357700317237889,0.0778692512796559,0.0502715011385531,0.0200852455187715,0.0116969307720752,Intermediate-preferring
IA,0.0430136018371312,0.1309839251015721,0.2187776011305422,0.1975799328740504,0.1798268857092385,0.1084614025790496,0.0623564741211799,0.0257021727609962,0.0156332803391626,0.0117470411588058,Intermediate-preferring
MEA,0.0658621913502002,0.1957105916949753,0.237590630228667,0.2493028443948688,0.1401916544136287,0.0738224408051513,0.0203822947827409,0.0123206408761344,0.0027886224205242,0.0019266845814531,Intermediate-preferring
GPe,0.0275288923516426,0.0852486690040254,0.1649136475782366,0.2089988313206077,0.1793273600831061,0.1455005843396961,0.0775873263212569,0.0507726269315673,0.0289572782755486,0.020257109466303,Intermediate-preferring
SI,0.0257885810355426,0.0821761059390761,0.1474178090815503,0.1921034505743551,0.1884891979766111,0.1512838743602847,0.0962887254575214,0.0596092459691455,0.0314284444641944,0.0132275720073173,Intermediate-preferring
MA,0.0428994082840236,0.1083579881656804,0.2355769230769231,0.2670118343195266,0.1198224852071006,0.0887573964497041,0.048076923076923,0.0403106508875739,0.0392011834319526,0.0099852071005917,Intermediate-preferring
MS,0.0305981727288398,0.1159282882261679,0.1820375797276332,0.1967764178589898,0.1619548353732115,0.1157559041544561,0.0945526633339079,0.0676607481468712,0.0202551284261334,0.014480262023789,Intermediate-preferring
NDB,0.0203825212899623,0.1331844199357811,0.1939131648750523,0.1982409604914142,0.1994974172832612,0.1215970961887477,0.0692447298617897,0.0501186653636744,0.0104704732653915,0.0033505514449253,Intermediate-preferring
TRS,0.0497455760613655,0.1464266727424622,0.1736158578263841,0.1572112098427888,0.2318675476570213,0.1405787195260879,0.0640996430470114,0.0177717019822283,0.0171641224272803,0.0015189488873699,Intermediate-preferring
BST,0.0467491059502779,0.1167650480417079,0.2032832090999181,0.1994484898099875,0.165065276401396,0.1267180835020897,0.0702313757594036,0.0438192080658365,0.0209401525270369,0.0046102804946357,Intermediate-preferring
VM,0.0085947046843177,0.0333740665308893,0.0743312966734555,0.1226476578411405,0.1653767820773931,0.1757162253903598,0.149918533604888,0.1219416157501697,0.0708553971486761,0.0392871690427698,Distal-preferring
VPL,0.017706509629158,0.0949785134489893,0.1245026261340124,0.1081489734203406,0.1507639662581569,0.1476205634251154,0.1110934267069871,0.1135206111730065,0.0679213751392646,0.0340601623428298,Distal-preferring
VPM,0.0304133090720041,0.1008206765940064,0.1253852723829329,0.1368784581677745,0.1579338259868543,0.1307512347283597,0.1139106539418471,0.0891418173716068,0.058691373612091,0.0264955995395298,Intermediate-preferring
MG,0.1455399061032863,0.2197183098591549,0.1830985915492957,0.1140845070422535,0.0629107981220657,0.0626760563380281,0.062206572769953,0.0913145539906103,0.0077464788732394,0.0422535211267605,Proximal-biased
LGd,0.0306425794648982,0.0488223187742968,0.0696318316944889,0.1077063800594557,0.1422364509490052,0.1399496912874456,0.1344614680997027,0.1055339583809741,0.0516807683512462,0.0631145666590441,Distal-preferring
LP,0.0059804847340258,0.0338894134928129,0.0931696569090336,0.1499318014898751,0.1733291365019409,0.194313293463435,0.1494071975658377,0.0897072710103871,0.0541391249606546,0.0282236911132095,Distal-preferring
PO,0.0048219882664952,0.0523989391625813,0.0670256369042835,0.1088162018805754,0.1307562484931286,0.1527766615767901,0.1611347745720485,0.1285863537732058,0.0897693482279193,0.0527204050470143,Distal-preferring
AM,0.0134433354204265,0.0502375603108541,0.0943979963905565,0.1530698685131302,0.192147618872233,0.1748001915214909,0.1174174063570402,0.1029428013701152,0.0396670472542447,0.0282862509668152,Distal-preferring
MD,0.0115643492794868,0.0335750101639788,0.0685165108189908,0.1093644125220219,0.1586258300582734,0.1762095134842119,0.162736594841216,0.1263382572164249,0.076512174188011,0.041525500293626,Distal-preferring
SMT,0.0017582969637979,0.0213507488461176,0.0600332820496719,0.0957643882068511,0.1312443090834877,0.1734434362146378,0.1554208923357091,0.1485132971207887,0.1042104932650946,0.0532826776350905,Distal-preferring
PVT,0.0307692307692307,0.0886919532080822,0.1502304147465438,0.1660404112017015,0.1900744416873449,0.174406238922368,0.1003899326479972,0.0377171215880893,0.0170152428216944,0.0197093229351293,Intermediate-preferring
PT,0.0153802680445664,0.0483610528015501,0.0949459066688196,0.1871467786210237,0.2134264492168577,0.1589698046181172,0.1204989504279024,0.0705231713224608,0.0444049733570159,0.0311238495075084,Intermediate-preferring
RE,0.0179515342898331,0.0493238141003638,0.1173199697947415,0.1975698496601909,0.1954760760623327,0.1984966019084232,0.1143680922633349,0.0609253792819386,0.0345644264433308,0.0085123910208004,Intermediate-preferring
CM,0.0216319210939251,0.0433198834342075,0.1090002241649854,0.1507509527011881,0.2321228424120152,0.1865613091235149,0.1110737502802062,0.0745908989015915,0.0438242546514234,0.0143465590674736,Intermediate-preferring
RT,0.0393626526357589,0.0980343492504715,0.1176412191005658,0.1696614712598034,0.1532314107018763,0.1646977067407922,0.095602104636156,0.0784771170455673,0.0324133823091432,0.0192594063337635,Intermediate-preferring
IGL,0.0748175182481751,0.1295620437956204,0.0736009732360097,0.1727493917274939,0.0985401459854014,0.083941605839416,0.1070559610705596,0.1222627737226277,0.0656934306569343,0.0371046228710462,Distal-preferring
LGv,0.0039309519740215,0.017091095539224,0.0131601435652025,0.0815245257220987,0.1035720389676978,0.1722782430353785,0.1659545376858656,0.1317723466074175,0.094513758331909,0.0887027858485728,Distal-preferring
ARH,0.1770231213872832,0.2066473988439306,0.2514450867052023,0.1726878612716763,0.0859826589595375,0.0700867052023121,0.0252890173410404,0.0108381502890173,0.0,0.0,Proximal-biased
DMH,0.0368794326241134,0.4307328605200946,0.3111111111111111,0.1484633569739953,0.0728132387706855,0.0,0.0,0.0,0.0,0.0,Proximal-biased
MPO,0.1035487288135593,0.1935911016949152,0.2277542372881355,0.1808792372881356,0.140625,0.0770656779661016,0.0373411016949152,0.0336334745762711,0.0055614406779661,0.0,Intermediate-preferring
SBPV,0.0552560646900269,0.2715633423180592,0.2088948787061994,0.1792452830188678,0.1415094339622641,0.0579514824797843,0.0343665768194069,0.0296495956873315,0.0188679245283018,0.0026954177897574,Proximal-biased
SCH,0.0403185664509706,0.1075161772025883,0.2503733200597312,0.2563464410154306,0.1921353907416625,0.0671976107516177,0.073170731707317,0.008959681433549,0.0039820806371329,0.0,Intermediate-preferring
AHN,0.041652479854727,0.2046305754170923,0.229939847917376,0.2552491204176598,0.146294404721371,0.0684371807967313,0.0320054477357848,0.0217909431392577,0.0,0.0,Intermediate-preferring
TMv,0.0430178254291916,0.1030717621522067,0.1910149312635664,0.2041702295599552,0.2075906071170163,0.1351049135039136,0.0659738209563901,0.0245346313227652,0.0123659803986055,0.0086167203841347,Intermediate-preferring
MPN,0.1427297056199822,0.3715432649420161,0.2292595896520964,0.1440677966101695,0.0646743978590544,0.0401427297056199,0.0040142729705619,0.0035682426404995,0.0,0.0,Proximal-biased
PMv,0.1023262885814201,0.204348487152197,0.2882773300897065,0.2298920480462216,0.0944199483046981,0.0570168769955906,0.0156606355481222,0.0079063402767219,0.0001520450053215,0.0,Intermediate-preferring
PH,0.0655931293612453,0.2256575415995705,0.2548577563070316,0.2296296296296296,0.1268921095008051,0.0524959742351046,0.0251207729468599,0.012667740203972,0.0038647342995169,0.003220611916264,Intermediate-preferring
LHA,0.031831720029784,0.1294676098287416,0.2246835443037974,0.2427401340282948,0.1908972449739389,0.1036857781087118,0.047933730454207,0.0205696202531645,0.0066083395383469,0.0015822784810126,Intermediate-preferring
PSTN,0.0201801200800533,0.0875583722481654,0.1812875250166778,0.1876250833889259,0.2243162108072048,0.1270847231487658,0.0980653769179453,0.0483655770513675,0.0201801200800533,0.0026684456304202,Intermediate-preferring
TU,0.0693144722524483,0.1632208922742111,0.2116430903155604,0.2181719260065288,0.1759521218715995,0.0986942328618063,0.0470076169749727,0.0145810663764961,0.0014145810663764,0.0,Intermediate-preferring
ZI,0.0136038858188729,0.0408996515434162,0.0863397979655767,0.1678575199746577,0.1751962268135581,0.1795959311534264,0.1372003801344549,0.082784836858963,0.0558410474816092,0.0362183661257963,Distal-preferring
SCs,0.0402792696025778,0.1353383458646616,0.1689044038668098,0.2279806659505907,0.1968313641245972,0.144468313641246,0.0526315789473684,0.0169172932330827,0.0088614393125671,0.0067132116004296,Intermediate-preferring
IC,0.0518018018018018,0.1402916073968705,0.2179943100995732,0.2389165481270744,0.1690374585111426,0.1046111901375059,0.0465860597439544,0.0178994784257942,0.0100165955429113,0.0021929824561403,Intermediate-preferring
SNr,0.0403870424905343,0.1779554059739167,0.2153975599495162,0.2343289861169541,0.1880521665965503,0.0769877997475809,0.0382835506941523,0.0109381573411863,0.0037862852334875,0.0088346655448043,Intermediate-preferring
VTA,0.0399846212995001,0.1309752659233627,0.2137639369473279,0.219915417147251,0.1587850826605151,0.1282839933358964,0.0642060745866974,0.0233243624247084,0.0051262334999359,0.0149942329873125,Intermediate-preferring
MRN,0.0640399052753564,0.173980954300398,0.258930820778959,0.2236610067012646,0.1561445054668211,0.0767370383433264,0.0287700911976621,0.0148133219126316,0.0009069380762835,0.0017131052552022,Intermediate-preferring
SCm,0.0592131075503382,0.1684583876080918,0.2453114455656868,0.2183179271488881,0.1532196048274455,0.0872895054850201,0.0449473469451811,0.0141872910748756,0.0053359280591346,0.0021971468478789,Intermediate-preferring
PAG,0.0678372098593911,0.1689702254054183,0.2556590892758761,0.2502215728076269,0.1396507533475459,0.0738017103025367,0.0273073514264498,0.0113062016432318,0.0042158717991711,0.001030014132752,Intermediate-preferring
APN,0.1109324758842443,0.1334405144694533,0.202572347266881,0.3006430868167202,0.1511254019292604,0.1012861736334405,0.0,0.0,0.0,0.0,Intermediate-preferring
SNc,0.0235386426049431,0.0690466849744998,0.1659474303648489,0.2326402510788544,0.2706943899568458,0.1545704197724597,0.0474695959199686,0.030600235386426,0.0054923499411533,0.0,Intermediate-preferring
DR,0.0190854119425547,0.0975056689342403,0.2182539682539682,0.2356386999244142,0.2140967498110355,0.1250944822373393,0.0589569160997732,0.0211640211640211,0.0060468631897203,0.0041572184429327,Intermediate-preferring
NLL,0.0,0.2777777777777778,0.2777777777777778,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,Intermediate-preferring
PSV,0.0666666666666666,0.1310344827586206,0.2091954022988505,0.2206896551724138,0.1770114942528735,0.1264367816091954,0.0597701149425287,0.0,0.0091954022988505,0.0,Intermediate-preferring
PB,0.0694147384794866,0.210383044915419,0.2529651954112386,0.2097997277853393,0.1495236243437682,0.0661092747423682,0.0264437098969473,0.0071942446043165,0.0054442932140773,0.0003888780867198,Intermediate-preferring
